date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,Hour,Day_of_Week,Month,Weekend,Power_Factor_Ratio,High_Load
8/28/2018 9:30,60.7,37.94,0,0.03,84.8,100,34200,Weekday,Tuesday,Medium_Load,9,Tuesday,August,Weekday,1.179245283,1
8/28/2018 9:45,66.74,40.21,0,0.03,85.66,100,35100,Weekday,Tuesday,Medium_Load,9,Tuesday,August,Weekday,1.167406024,1
8/28/2018 10:00,62.86,37.66,0,0.03,85.78,100,36000,Weekday,Tuesday,Medium_Load,10,Tuesday,August,Weekday,1.165772907,1
8/28/2018 10:15,50.15,26.68,0,0.02,88.28,100,36900,Weekday,Tuesday,Maximum_Load,10,Tuesday,August,Weekday,1.132759402,0
8/28/2018 10:30,59.08,32.94,0,0.03,87.34,100,37800,Weekday,Tuesday,Maximum_Load,10,Tuesday,August,Weekday,1.144950767,1
8/28/2018 10:45,50.4,28.62,0,0.02,86.96,100,38700,Weekday,Tuesday,Maximum_Load,10,Tuesday,August,Weekday,1.149954002,0
8/28/2018 11:00,60.91,37.26,0,0.03,85.3,100,39600,Weekday,Tuesday,Maximum_Load,11,Tuesday,August,Weekday,1.172332943,1
8/28/2018 11:15,61.09,43.09,0,0.03,81.72,100,40500,Weekday,Tuesday,Maximum_Load,11,Tuesday,August,Weekday,1.223690651,1
8/28/2018 11:30,59.9,43.02,0,0.03,81.22,100,41400,Weekday,Tuesday,Maximum_Load,11,Tuesday,August,Weekday,1.231223836,1
8/28/2018 11:45,55.98,42.12,0,0.03,79.91,100,42300,Weekday,Tuesday,Maximum_Load,11,Tuesday,August,Weekday,1.251407834,1
8/28/2018 12:00,40.72,27.9,0.29,0.02,82.49,100,43200,Weekday,Tuesday,Maximum_Load,12,Tuesday,August,Weekday,1.212268154,0
8/28/2018 12:15,5,0,13.39,0,100,34.98,44100,Weekday,Tuesday,Medium_Load,12,Tuesday,August,Weekday,0.3498,0
8/28/2018 12:30,4.32,0,13.64,0,100,30.19,45000,Weekday,Tuesday,Medium_Load,12,Tuesday,August,Weekday,0.3019,0
8/28/2018 12:45,4.39,0,13.32,0,100,31.3,45900,Weekday,Tuesday,Medium_Load,12,Tuesday,August,Weekday,0.313,0
8/28/2018 13:00,4.28,0,13.46,0,100,30.3,46800,Weekday,Tuesday,Medium_Load,13,Tuesday,August,Weekday,0.303,0
8/28/2018 13:15,29.02,10.04,3.85,0.01,94.5,99.13,47700,Weekday,Tuesday,Maximum_Load,13,Tuesday,August,Weekday,1.048994709,0
8/28/2018 13:30,53.32,28.15,0,0.02,88.43,100,48600,Weekday,Tuesday,Maximum_Load,13,Tuesday,August,Weekday,1.130837951,1
8/28/2018 13:45,58,32.26,0,0.03,87.39,100,49500,Weekday,Tuesday,Maximum_Load,13,Tuesday,August,Weekday,1.144295686,1
8/28/2018 14:00,49.54,26.5,0,0.02,88.18,100,50400,Weekday,Tuesday,Maximum_Load,14,Tuesday,August,Weekday,1.134044001,0
8/28/2018 14:15,51.16,25.34,0,0.02,89.61,100,51300,Weekday,Tuesday,Maximum_Load,14,Tuesday,August,Weekday,1.115946881,0
8/28/2018 14:30,50.4,25.49,0,0.02,89.24,100,52200,Weekday,Tuesday,Maximum_Load,14,Tuesday,August,Weekday,1.120573734,0
8/28/2018 14:45,41.69,17.53,0,0.02,92.18,100,53100,Weekday,Tuesday,Maximum_Load,14,Tuesday,August,Weekday,1.08483402,0
8/28/2018 15:00,50.18,25.38,0,0.02,89.24,100,54000,Weekday,Tuesday,Maximum_Load,15,Tuesday,August,Weekday,1.120573734,0
8/28/2018 15:15,45.61,22.07,0,0.02,90.02,100,54900,Weekday,Tuesday,Maximum_Load,15,Tuesday,August,Weekday,1.110864252,0
8/28/2018 15:30,42.7,20.56,0,0.02,90.1,100,55800,Weekday,Tuesday,Maximum_Load,15,Tuesday,August,Weekday,1.109877913,0
8/28/2018 15:45,47.41,24.26,0,0.02,89.02,100,56700,Weekday,Tuesday,Maximum_Load,15,Tuesday,August,Weekday,1.123343069,0
8/28/2018 16:00,48.06,24.05,0,0.02,89.43,100,57600,Weekday,Tuesday,Maximum_Load,16,Tuesday,August,Weekday,1.118193,0
8/28/2018 16:15,49.97,25.16,0,0.02,89.32,100,58500,Weekday,Tuesday,Maximum_Load,16,Tuesday,August,Weekday,1.119570085,0
8/28/2018 16:30,44.78,22.39,0,0.02,89.44,100,59400,Weekday,Tuesday,Maximum_Load,16,Tuesday,August,Weekday,1.118067979,0
8/28/2018 16:45,35.93,10.66,0.04,0.02,95.87,100,60300,Weekday,Tuesday,Maximum_Load,16,Tuesday,August,Weekday,1.04307917,0
8/28/2018 17:00,40.07,15.95,0,0.02,92.91,100,61200,Weekday,Tuesday,Maximum_Load,17,Tuesday,August,Weekday,1.076310408,0
8/28/2018 17:15,40.39,13.25,0,0.02,95.02,100,62100,Weekday,Tuesday,Medium_Load,17,Tuesday,August,Weekday,1.052410019,0
8/28/2018 17:30,40.61,13.97,0.11,0.02,94.56,100,63000,Weekday,Tuesday,Medium_Load,17,Tuesday,August,Weekday,1.057529611,0
8/28/2018 17:45,30.31,0.65,2.84,0.01,99.98,99.56,63900,Weekday,Tuesday,Medium_Load,17,Tuesday,August,Weekday,0.99579916,0
8/28/2018 18:00,30.53,0.4,2.84,0.01,99.99,99.57,64800,Weekday,Tuesday,Medium_Load,18,Tuesday,August,Weekday,0.99579958,0
8/28/2018 18:15,34.49,14.54,0.58,0.02,92.15,99.99,65700,Weekday,Tuesday,Medium_Load,18,Tuesday,August,Weekday,1.085078676,0
8/28/2018 18:30,39.24,25.31,0,0.02,84.04,100,66600,Weekday,Tuesday,Medium_Load,18,Tuesday,August,Weekday,1.189909567,0
8/28/2018 18:45,33.95,15.23,0,0.02,91.24,100,67500,Weekday,Tuesday,Medium_Load,18,Tuesday,August,Weekday,1.096010522,0
8/28/2018 19:00,32.94,9.61,0,0.02,96,100,68400,Weekday,Tuesday,Medium_Load,19,Tuesday,August,Weekday,1.041666667,0
8/28/2018 19:15,38.2,14.47,0,0.02,93.52,100,69300,Weekday,Tuesday,Medium_Load,19,Tuesday,August,Weekday,1.069289991,0
8/28/2018 19:30,39.35,13.39,0,0.02,94.67,100,70200,Weekday,Tuesday,Medium_Load,19,Tuesday,August,Weekday,1.056300834,0
8/28/2018 19:45,41.22,17.35,0,0.02,92.17,100,71100,Weekday,Tuesday,Medium_Load,19,Tuesday,August,Weekday,1.08495172,0
8/28/2018 20:00,42.62,20.81,0,0.02,89.86,100,72000,Weekday,Tuesday,Medium_Load,20,Tuesday,August,Weekday,1.112842199,0
8/28/2018 20:15,49.64,25.81,0,0.02,88.72,100,72900,Weekday,Tuesday,Medium_Load,20,Tuesday,August,Weekday,1.127141569,0
8/28/2018 20:30,60.16,33.26,0,0.03,87.52,100,73800,Weekday,Tuesday,Medium_Load,20,Tuesday,August,Weekday,1.142595978,1
8/28/2018 20:45,46.62,16.67,0,0.02,94.16,100,74700,Weekday,Tuesday,Medium_Load,20,Tuesday,August,Weekday,1.06202209,0
8/28/2018 21:00,28.01,7.13,6.16,0.01,96.91,97.67,75600,Weekday,Tuesday,Medium_Load,21,Tuesday,August,Weekday,1.007842328,0
8/28/2018 21:15,4.36,0,18.36,0,100,23.1,76500,Weekday,Tuesday,Medium_Load,21,Tuesday,August,Weekday,0.231,0
8/28/2018 21:30,3.82,0,15.37,0,100,24.12,77400,Weekday,Tuesday,Medium_Load,21,Tuesday,August,Weekday,0.2412,0
8/28/2018 21:45,3.64,0,14.58,0,100,24.22,78300,Weekday,Tuesday,Medium_Load,21,Tuesday,August,Weekday,0.2422,0
8/28/2018 22:00,3.6,0,13.97,0,100,24.95,79200,Weekday,Tuesday,Medium_Load,22,Tuesday,August,Weekday,0.2495,0
8/28/2018 22:15,3.42,0.97,3.31,0,96.21,71.86,80100,Weekday,Tuesday,Medium_Load,22,Tuesday,August,Weekday,0.746907806,0
8/28/2018 22:30,3.53,4.82,0,0,59.09,100,81000,Weekday,Tuesday,Medium_Load,22,Tuesday,August,Weekday,1.692333728,0
8/28/2018 22:45,3.42,4.86,0,0,57.55,100,81900,Weekday,Tuesday,Medium_Load,22,Tuesday,August,Weekday,1.737619461,0
8/28/2018 23:00,3.13,4.9,0,0,53.83,100,82800,Weekday,Tuesday,Medium_Load,23,Tuesday,August,Weekday,1.857700167,0
8/28/2018 23:15,2.77,4.79,0,0,50.06,100,83700,Weekday,Tuesday,Light_Load,23,Tuesday,August,Weekday,1.997602877,0
8/28/2018 23:30,2.74,4.57,0,0,51.42,100,84600,Weekday,Tuesday,Light_Load,23,Tuesday,August,Weekday,1.944768573,0
8/28/2018 23:45,2.92,4.68,0,0,52.93,100,85500,Weekday,Tuesday,Light_Load,23,Tuesday,August,Weekday,1.889287739,0
8/28/2018 0:00,3.42,5.08,0,0,55.85,100,0,Weekday,Tuesday,Light_Load,0,Tuesday,August,Weekday,1.790510295,0
8/29/2018 0:15,2.74,4.72,0,0,50.2,100,900,Weekday,Wednesday,Light_Load,0,Wednesday,August,Weekday,1.992031873,0
8/29/2018 0:30,2.81,4.9,0,0,49.75,100,1800,Weekday,Wednesday,Light_Load,0,Wednesday,August,Weekday,2.010050251,0
8/29/2018 0:45,2.77,4.64,0,0,51.26,100,2700,Weekday,Wednesday,Light_Load,0,Wednesday,August,Weekday,1.950838861,0
8/29/2018 1:00,2.77,4.68,0,0,50.93,100,3600,Weekday,Wednesday,Light_Load,1,Wednesday,August,Weekday,1.963479285,0
8/29/2018 1:15,2.7,4.5,0,0,51.45,100,4500,Weekday,Wednesday,Light_Load,1,Wednesday,August,Weekday,1.943634597,0
8/29/2018 1:30,2.77,4.43,0,0,53.02,100,5400,Weekday,Wednesday,Light_Load,1,Wednesday,August,Weekday,1.886080724,0
8/29/2018 1:45,2.7,4.32,0,0,53,100,6300,Weekday,Wednesday,Light_Load,1,Wednesday,August,Weekday,1.886792453,0
8/29/2018 2:00,2.7,4.28,0,0,53.35,100,7200,Weekday,Wednesday,Light_Load,2,Wednesday,August,Weekday,1.874414246,0
8/29/2018 2:15,2.7,4.54,0,0,51.12,100,8100,Weekday,Wednesday,Light_Load,2,Wednesday,August,Weekday,1.956181534,0
8/29/2018 2:30,2.77,4.72,0,0,50.61,100,9000,Weekday,Wednesday,Light_Load,2,Wednesday,August,Weekday,1.975894092,0
8/29/2018 2:45,2.77,4.64,0,0,51.26,100,9900,Weekday,Wednesday,Light_Load,2,Wednesday,August,Weekday,1.950838861,0
8/29/2018 3:00,2.77,4.43,0,0,53.02,100,10800,Weekday,Wednesday,Light_Load,3,Wednesday,August,Weekday,1.886080724,0
8/29/2018 3:15,2.7,4.46,0,0,51.79,100,11700,Weekday,Wednesday,Light_Load,3,Wednesday,August,Weekday,1.930874686,0
8/29/2018 3:30,2.74,4.5,0,0,52.01,100,12600,Weekday,Wednesday,Light_Load,3,Wednesday,August,Weekday,1.922707172,0
8/29/2018 3:45,2.74,4.61,0,0,51.09,100,13500,Weekday,Wednesday,Light_Load,3,Wednesday,August,Weekday,1.957330202,0
8/29/2018 4:00,2.95,4.61,0,0,53.9,100,14400,Weekday,Wednesday,Light_Load,4,Wednesday,August,Weekday,1.85528757,0
8/29/2018 4:15,3.38,4.64,0,0,58.88,100,15300,Weekday,Wednesday,Light_Load,4,Wednesday,August,Weekday,1.698369565,0
8/29/2018 4:30,2.88,4.79,0,0,51.53,100,16200,Weekday,Wednesday,Light_Load,4,Wednesday,August,Weekday,1.940617116,0
8/29/2018 4:45,2.7,4.57,0,0,50.87,100,17100,Weekday,Wednesday,Light_Load,4,Wednesday,August,Weekday,1.965795164,0
8/29/2018 5:00,2.77,4.57,0,0,51.83,100,18000,Weekday,Wednesday,Light_Load,5,Wednesday,August,Weekday,1.929384526,0
8/29/2018 5:15,2.77,4.75,0,0,50.38,100,18900,Weekday,Wednesday,Light_Load,5,Wednesday,August,Weekday,1.984914649,0
8/29/2018 5:30,3.2,5,0,0,53.91,100,19800,Weekday,Wednesday,Light_Load,5,Wednesday,August,Weekday,1.854943424,0
8/29/2018 5:45,2.99,5.04,0,0,51.02,100,20700,Weekday,Wednesday,Light_Load,5,Wednesday,August,Weekday,1.96001568,0
8/29/2018 6:00,2.74,4.86,0,0,49.11,100,21600,Weekday,Wednesday,Light_Load,6,Wednesday,August,Weekday,2.036245164,0
8/29/2018 6:15,2.77,4.93,0,0,48.98,100,22500,Weekday,Wednesday,Light_Load,6,Wednesday,August,Weekday,2.041649653,0
8/29/2018 6:30,2.74,4.97,0,0,48.28,100,23400,Weekday,Wednesday,Light_Load,6,Wednesday,August,Weekday,2.071251036,0
8/29/2018 6:45,2.7,4.79,0,0,49.1,100,24300,Weekday,Wednesday,Light_Load,6,Wednesday,August,Weekday,2.036659878,0
8/29/2018 7:00,2.66,4.57,0,0,50.3,100,25200,Weekday,Wednesday,Light_Load,7,Wednesday,August,Weekday,1.988071571,0
8/29/2018 7:15,2.7,4.75,0,0,49.42,100,26100,Weekday,Wednesday,Light_Load,7,Wednesday,August,Weekday,2.023472278,0
8/29/2018 7:30,3.24,4.9,0,0,55.16,100,27000,Weekday,Wednesday,Light_Load,7,Wednesday,August,Weekday,1.812907904,0
8/29/2018 7:45,3.78,4.75,0,0,62.27,100,27900,Weekday,Wednesday,Light_Load,7,Wednesday,August,Weekday,1.605909748,0
8/29/2018 8:00,3.46,4.36,0,0,62.16,100,28800,Weekday,Wednesday,Light_Load,8,Wednesday,August,Weekday,1.608751609,0
8/29/2018 8:15,34.31,33.44,0,0.02,71.61,100,29700,Weekday,Wednesday,Light_Load,8,Wednesday,August,Weekday,1.396453009,0
8/29/2018 8:30,55.66,54.76,0,0.03,71.28,100,30600,Weekday,Wednesday,Light_Load,8,Wednesday,August,Weekday,1.40291807,1
8/29/2018 8:45,55.08,57.28,0,0.03,69.31,100,31500,Weekday,Wednesday,Light_Load,8,Wednesday,August,Weekday,1.442793248,1
8/29/2018 9:00,60.95,37.66,0,0.03,85.07,100,32400,Weekday,Wednesday,Light_Load,9,Wednesday,August,Weekday,1.175502527,1
8/29/2018 9:15,56.84,31.25,0,0.03,87.63,100,33300,Weekday,Wednesday,Medium_Load,9,Wednesday,August,Weekday,1.141161703,1
8/29/2018 9:30,50.15,27.97,0,0.02,87.34,100,34200,Weekday,Wednesday,Medium_Load,9,Wednesday,August,Weekday,1.144950767,0
8/29/2018 9:45,48.46,23.58,0,0.02,89.92,100,35100,Weekday,Wednesday,Medium_Load,9,Wednesday,August,Weekday,1.112099644,0
8/29/2018 10:00,43.27,18.58,0,0.02,91.89,100,36000,Weekday,Wednesday,Medium_Load,10,Wednesday,August,Weekday,1.088257699,0
8/29/2018 10:15,34.88,9.72,0,0.02,96.33,100,36900,Weekday,Wednesday,Maximum_Load,10,Wednesday,August,Weekday,1.038098204,0
8/29/2018 10:30,37.08,12.17,0,0.02,95.01,100,37800,Weekday,Wednesday,Maximum_Load,10,Wednesday,August,Weekday,1.052520787,0
8/29/2018 10:45,45.72,22,0,0.02,90.11,100,38700,Weekday,Wednesday,Maximum_Load,10,Wednesday,August,Weekday,1.109754744,0
8/29/2018 11:00,44.82,21.06,0,0.02,90.51,100,39600,Weekday,Wednesday,Maximum_Load,11,Wednesday,August,Weekday,1.104850293,0
8/29/2018 11:15,58.1,43.49,0,0.03,80.06,100,40500,Weekday,Wednesday,Maximum_Load,11,Wednesday,August,Weekday,1.249063203,1
8/29/2018 11:30,59.29,45.61,0,0.03,79.26,100,41400,Weekday,Wednesday,Maximum_Load,11,Wednesday,August,Weekday,1.261670452,1
8/29/2018 11:45,52.78,37.44,0,0.02,81.56,100,42300,Weekday,Wednesday,Maximum_Load,11,Wednesday,August,Weekday,1.226091221,1
8/29/2018 12:00,48.64,35.35,0.18,0.02,80.89,100,43200,Weekday,Wednesday,Maximum_Load,12,Wednesday,August,Weekday,1.236246755,0
8/29/2018 12:15,4.79,0,11.05,0,100,39.77,44100,Weekday,Wednesday,Medium_Load,12,Wednesday,August,Weekday,0.3977,0
8/29/2018 12:30,5.87,0,19.12,0,100,29.35,45000,Weekday,Wednesday,Medium_Load,12,Wednesday,August,Weekday,0.2935,0
8/29/2018 12:45,5.9,0,17.96,0,100,31.21,45900,Weekday,Wednesday,Medium_Load,12,Wednesday,August,Weekday,0.3121,0
8/29/2018 13:00,6.26,0,18.22,0,100,32.49,46800,Weekday,Wednesday,Medium_Load,13,Wednesday,August,Weekday,0.3249,0
8/29/2018 13:15,32.9,15.59,6.12,0.02,90.37,98.31,47700,Weekday,Wednesday,Maximum_Load,13,Wednesday,August,Weekday,1.087861016,0
8/29/2018 13:30,60.77,35.06,0,0.03,86.62,100,48600,Weekday,Wednesday,Maximum_Load,13,Wednesday,August,Weekday,1.15446779,1
8/29/2018 13:45,50.4,22.86,0,0.02,91.07,100,49500,Weekday,Wednesday,Maximum_Load,13,Wednesday,August,Weekday,1.09805644,0
8/29/2018 14:00,41.72,20.66,0,0.02,89.61,100,50400,Weekday,Wednesday,Maximum_Load,14,Wednesday,August,Weekday,1.115946881,0
8/29/2018 14:15,49.46,26.32,0,0.02,88.28,100,51300,Weekday,Wednesday,Maximum_Load,14,Wednesday,August,Weekday,1.132759402,0
8/29/2018 14:30,56.2,32.04,0,0.03,86.87,100,52200,Weekday,Wednesday,Maximum_Load,14,Wednesday,August,Weekday,1.15114539,1
8/29/2018 14:45,38.99,17.28,0,0.02,91.42,100,53100,Weekday,Wednesday,Maximum_Load,14,Wednesday,August,Weekday,1.093852549,0
8/29/2018 15:00,38.84,18.65,0,0.02,90.15,100,54000,Weekday,Wednesday,Maximum_Load,15,Wednesday,August,Weekday,1.109262341,0
8/29/2018 15:15,53.28,31.14,0,0.02,86.34,100,54900,Weekday,Wednesday,Maximum_Load,15,Wednesday,August,Weekday,1.158211721,1
8/29/2018 15:30,44.96,22.93,0,0.02,89.08,100,55800,Weekday,Wednesday,Maximum_Load,15,Wednesday,August,Weekday,1.122586439,0
8/29/2018 15:45,56.2,31.32,0,0.03,87.35,100,56700,Weekday,Wednesday,Maximum_Load,15,Wednesday,August,Weekday,1.144819691,1
8/29/2018 16:00,55.73,31.68,0,0.03,86.94,100,57600,Weekday,Wednesday,Maximum_Load,16,Wednesday,August,Weekday,1.150218542,1
8/29/2018 16:15,58.03,33.05,0,0.03,86.9,100,58500,Weekday,Wednesday,Maximum_Load,16,Wednesday,August,Weekday,1.150747986,1
8/29/2018 16:30,54.47,28.3,0,0.02,88.74,100,59400,Weekday,Wednesday,Maximum_Load,16,Wednesday,August,Weekday,1.126887537,1
8/29/2018 16:45,52.96,27.47,0,0.02,88.77,100,60300,Weekday,Wednesday,Maximum_Load,16,Wednesday,August,Weekday,1.126506703,1
8/29/2018 17:00,52.88,29.09,0,0.02,87.62,100,61200,Weekday,Wednesday,Maximum_Load,17,Wednesday,August,Weekday,1.141291942,1
8/29/2018 17:15,53.64,29.84,0,0.02,87.39,100,62100,Weekday,Wednesday,Medium_Load,17,Wednesday,August,Weekday,1.144295686,1
8/29/2018 17:30,44.6,24.08,0,0.02,87.99,100,63000,Weekday,Wednesday,Medium_Load,17,Wednesday,August,Weekday,1.136492783,0
8/29/2018 17:45,29.02,1.26,2.05,0.01,99.91,99.75,63900,Weekday,Wednesday,Medium_Load,17,Wednesday,August,Weekday,0.998398559,0
8/29/2018 18:00,29.41,0.76,2.27,0.01,99.97,99.7,64800,Weekday,Wednesday,Medium_Load,18,Wednesday,August,Weekday,0.99729919,0
8/29/2018 18:15,36.18,19.58,0.43,0.02,87.95,99.99,65700,Weekday,Wednesday,Medium_Load,18,Wednesday,August,Weekday,1.136895964,0
8/29/2018 18:30,54.54,46.51,0,0.03,76.09,100,66600,Weekday,Wednesday,Medium_Load,18,Wednesday,August,Weekday,1.314233145,1
8/29/2018 18:45,56.16,40.64,0,0.03,81.01,100,67500,Weekday,Wednesday,Medium_Load,18,Wednesday,August,Weekday,1.234415504,1
8/29/2018 19:00,40.68,22.39,0,0.02,87.61,100,68400,Weekday,Wednesday,Medium_Load,19,Wednesday,August,Weekday,1.141422212,0
8/29/2018 19:15,43.06,23.29,0,0.02,87.96,100,69300,Weekday,Wednesday,Medium_Load,19,Wednesday,August,Weekday,1.1368804,0
8/29/2018 19:30,63.76,42.7,0,0.03,83.09,100,70200,Weekday,Wednesday,Medium_Load,19,Wednesday,August,Weekday,1.203514262,1
8/29/2018 19:45,41.47,23.33,0,0.02,87.15,100,71100,Weekday,Wednesday,Medium_Load,19,Wednesday,August,Weekday,1.147446931,0
8/29/2018 20:00,45.25,27.61,0,0.02,85.36,100,72000,Weekday,Wednesday,Medium_Load,20,Wednesday,August,Weekday,1.171508903,0
8/29/2018 20:15,46.98,19.51,0,0.02,92.35,100,72900,Weekday,Wednesday,Medium_Load,20,Wednesday,August,Weekday,1.082837033,0
8/29/2018 20:30,43.67,14.72,0,0.02,94.76,100,73800,Weekday,Wednesday,Medium_Load,20,Wednesday,August,Weekday,1.055297594,0
8/29/2018 20:45,43.31,18.65,0,0.02,91.85,100,74700,Weekday,Wednesday,Medium_Load,20,Wednesday,August,Weekday,1.088731628,0
8/29/2018 21:00,14.22,2.3,10.55,0.01,98.72,80.31,75600,Weekday,Wednesday,Medium_Load,21,Wednesday,August,Weekday,0.813512966,0
8/29/2018 21:15,6.3,0,14.94,0,100,38.86,76500,Weekday,Wednesday,Medium_Load,21,Wednesday,August,Weekday,0.3886,0
8/29/2018 21:30,3.92,0,13.57,0,100,27.75,77400,Weekday,Wednesday,Medium_Load,21,Wednesday,August,Weekday,0.2775,0
8/29/2018 21:45,3.82,0,13.43,0,100,27.36,78300,Weekday,Wednesday,Medium_Load,21,Wednesday,August,Weekday,0.2736,0
8/29/2018 22:00,3.74,0,12.78,0,100,28.09,79200,Weekday,Wednesday,Medium_Load,22,Wednesday,August,Weekday,0.2809,0
8/29/2018 22:15,3.6,1.01,2.95,0,96.28,77.35,80100,Weekday,Wednesday,Medium_Load,22,Wednesday,August,Weekday,0.803385958,0
8/29/2018 22:30,3.35,5.08,0,0,55.05,100,81000,Weekday,Wednesday,Medium_Load,22,Wednesday,August,Weekday,1.816530427,0
8/29/2018 22:45,3.53,5.29,0,0,55.51,100,81900,Weekday,Wednesday,Medium_Load,22,Wednesday,August,Weekday,1.801477211,0
8/29/2018 23:00,3.06,4.93,0,0,52.74,100,82800,Weekday,Wednesday,Medium_Load,23,Wednesday,August,Weekday,1.896094046,0
8/29/2018 23:15,2.92,4.72,0,0,52.61,100,83700,Weekday,Wednesday,Light_Load,23,Wednesday,August,Weekday,1.90077932,0
8/29/2018 23:30,2.88,4.5,0,0,53.91,100,84600,Weekday,Wednesday,Light_Load,23,Wednesday,August,Weekday,1.854943424,0
8/29/2018 23:45,2.84,4.46,0,0,53.71,100,85500,Weekday,Wednesday,Light_Load,23,Wednesday,August,Weekday,1.86185068,0
8/29/2018 0:00,2.88,4.46,0,0,54.25,100,0,Weekday,Wednesday,Light_Load,0,Wednesday,August,Weekday,1.843317972,0
8/30/2018 0:15,2.88,4.61,0,0,52.98,100,900,Weekday,Thursday,Light_Load,0,Thursday,August,Weekday,1.887504719,0
8/30/2018 0:30,2.92,4.72,0,0,52.61,100,1800,Weekday,Thursday,Light_Load,0,Thursday,August,Weekday,1.90077932,0
8/30/2018 0:45,2.95,4.79,0,0,52.44,100,2700,Weekday,Thursday,Light_Load,0,Thursday,August,Weekday,1.906941266,0
8/30/2018 1:00,2.99,4.82,0,0,52.71,100,3600,Weekday,Thursday,Light_Load,1,Thursday,August,Weekday,1.897173212,0
8/30/2018 1:15,2.92,4.93,0,0,50.96,100,4500,Weekday,Thursday,Light_Load,1,Thursday,August,Weekday,1.962323391,0
8/30/2018 1:30,2.66,4.79,0,0,48.55,100,5400,Weekday,Thursday,Light_Load,1,Thursday,August,Weekday,2.059732235,0
8/30/2018 1:45,2.63,4.61,0,0,49.55,100,6300,Weekday,Thursday,Light_Load,1,Thursday,August,Weekday,2.018163471,0
8/30/2018 2:00,2.66,4.68,0,0,49.41,100,7200,Weekday,Thursday,Light_Load,2,Thursday,August,Weekday,2.023881805,0
8/30/2018 2:15,2.66,4.82,0,0,48.32,100,8100,Weekday,Thursday,Light_Load,2,Thursday,August,Weekday,2.069536424,0
8/30/2018 2:30,2.66,4.93,0,0,47.48,100,9000,Weekday,Thursday,Light_Load,2,Thursday,August,Weekday,2.106149958,0
8/30/2018 2:45,2.66,4.93,0,0,47.48,100,9900,Weekday,Thursday,Light_Load,2,Thursday,August,Weekday,2.106149958,0
8/30/2018 3:00,2.77,4.72,0,0,50.61,100,10800,Weekday,Thursday,Light_Load,3,Thursday,August,Weekday,1.975894092,0
8/30/2018 3:15,3.13,4.64,0,0,55.92,100,11700,Weekday,Thursday,Light_Load,3,Thursday,August,Weekday,1.788268956,0
8/30/2018 3:30,2.66,4.9,0,0,47.71,100,12600,Weekday,Thursday,Light_Load,3,Thursday,August,Weekday,2.095996646,0
8/30/2018 3:45,2.66,4.9,0,0,47.71,100,13500,Weekday,Thursday,Light_Load,3,Thursday,August,Weekday,2.095996646,0
8/30/2018 4:00,2.7,5.11,0,0,46.72,100,14400,Weekday,Thursday,Light_Load,4,Thursday,August,Weekday,2.140410959,0
8/30/2018 4:15,3.17,5.72,0,0,48.47,100,15300,Weekday,Thursday,Light_Load,4,Thursday,August,Weekday,2.063131834,0
8/30/2018 4:30,2.66,4.75,0,0,48.86,100,16200,Weekday,Thursday,Light_Load,4,Thursday,August,Weekday,2.046663938,0
8/30/2018 4:45,2.63,4.86,0,0,47.59,100,17100,Weekday,Thursday,Light_Load,4,Thursday,August,Weekday,2.101281782,0
8/30/2018 5:00,2.59,4.9,0,0,46.73,100,18000,Weekday,Thursday,Light_Load,5,Thursday,August,Weekday,2.139952921,0
8/30/2018 5:15,2.66,5.08,0,0,46.39,100,18900,Weekday,Thursday,Light_Load,5,Thursday,August,Weekday,2.155636991,0
8/30/2018 5:30,2.59,5.11,0,0,45.21,100,19800,Weekday,Thursday,Light_Load,5,Thursday,August,Weekday,2.211900022,0
8/30/2018 5:45,2.52,4.86,0,0,46.03,100,20700,Weekday,Thursday,Light_Load,5,Thursday,August,Weekday,2.172496198,0
8/30/2018 6:00,2.52,4.82,0,0,46.33,100,21600,Weekday,Thursday,Light_Load,6,Thursday,August,Weekday,2.158428664,0
8/30/2018 6:15,2.52,4.64,0,0,47.73,100,22500,Weekday,Thursday,Light_Load,6,Thursday,August,Weekday,2.095118374,0
8/30/2018 6:30,2.59,4.75,0,0,47.87,100,23400,Weekday,Thursday,Light_Load,6,Thursday,August,Weekday,2.088991017,0
8/30/2018 6:45,2.59,4.68,0,0,48.42,100,24300,Weekday,Thursday,Light_Load,6,Thursday,August,Weekday,2.065262288,0
8/30/2018 7:00,2.48,4.54,0,0,47.94,100,25200,Weekday,Thursday,Light_Load,7,Thursday,August,Weekday,2.085940759,0
8/30/2018 7:15,2.84,4.39,0,0,54.32,100,26100,Weekday,Thursday,Light_Load,7,Thursday,August,Weekday,1.840942563,0
8/30/2018 7:30,3.71,5.15,0,0,58.45,100,27000,Weekday,Thursday,Light_Load,7,Thursday,August,Weekday,1.710863986,0
8/30/2018 7:45,3.85,4.72,0,0,63.21,100,27900,Weekday,Thursday,Light_Load,7,Thursday,August,Weekday,1.58202816,0
8/30/2018 8:00,3.71,4.64,0,0,62.45,100,28800,Weekday,Thursday,Light_Load,8,Thursday,August,Weekday,1.601281025,0
8/30/2018 8:15,30.96,30.67,0,0.01,71.04,100,29700,Weekday,Thursday,Light_Load,8,Thursday,August,Weekday,1.407657658,0
